Visit_ID,CINEPLEX_D_Membership_ID,Visit_Date,Visit_TimeSlice_ID,Location_ID,Auditorium_Experience_ID,Film_ID,Seating_Experience_ID,Sales_Channel_ID,Performance_Experience_ID,Performance_Type_ID,Spend,Revenue,Points_Earned,Points_Redeemed,Discount,Has_US_Is_LrgPopcorn,Has_US_Is_Butter,Has_US_Is_Alcohol,Has_US_Is_Candy,Has_US_Is_Coffee,Has_US_Is_Kiddietray,Has_US_Is_Voucher,Has_US_Is_MenuFood
321,1619265,2019-01-02,15,7264,1,23805,1,8,2,1,32.55,32.55,330,0,3.62,1,0,0,1,0,0,0,0
322,1636797,2019-01-02,20,7311,1,28757,1,8,1,1,7.48,27.48,75,2000,0.83,0,0,0,0,0,0,0,0
324,1728875,2019-01-02,21,3149,4,24899,1,8,1,1,13.33,28.8668,100,0,1.48,0,0,0,0,0,0,0,0
326,1827465,2019-01-02,14,7253,6,29825,1,8,4,4,30,30,100,0,3.34,0,0,0,0,0,0,0,0
327,1886285,2019-01-02,25,1145,4,24899,1,12,1,1,19.04,29.04,200,2000,2.12,0,0,0,0,0,0,0,0
328,1917458,2019-01-02,17,3150,1,21676,1,12,2,1,29.23,29.23,277,0,3.25,0,0,0,0,0,0,0,0
330,1993053,2019-01-02,21,2402,2,24899,2,12,1,1,24.78,24.78,150,0,2.76,0,0,0,0,0,0,0,0
331,2018852,2019-01-02,37,3142,0,0,0,8,0,0,17.17,17.17,172,0,1.91,0,0,0,0,0,0,0,1
332,2023734,2019-01-02,34,7003,0,0,0,8,0,0,56.5,56.5,57,0,6.28,0,0,0,0,0,0,0,1
336,2185936,2019-01-02,33,7402,1,28757,1,8,1,1,12.38,12.38,100,0,1.38,0,0,0,0,0,0,0,0
337,2327754,2019-01-02,19,7130,1,26818,1,8,1,1,17.07,17.07,147,0,1.9,0,0,0,0,0,0,0,0
339,2610744,2019-01-02,25,7407,0,0,0,8,0,0,44.01,44.01,439,0,4.9,0,1,0,1,0,1,0,0
341,2733422,2019-01-02,28,9268,1,28757,1,2,1,1,46.93,46.93,300,0,5.22,0,0,0,0,0,0,0,0
343,2847493,2019-01-02,27,5130,3,30090,2,2,3,1,16.74,24.74,150,1500,1.86,0,0,0,0,0,0,0,0
344,2894819,2019-01-02,30,7260,4,29976,1,8,1,1,12.38,27.9044,100,0,1.37,0,0,0,0,0,0,0,0
345,2913296,2019-01-02,33,1144,2,24899,1,8,2,1,7.49,15.49,75,1500,0.83,0,0,0,1,0,1,0,0
346,2967006,2019-01-02,20,7400,2,24899,2,12,1,1,53.91,53.91,479,0,6,1,0,0,0,0,0,0,0
347,3030973,2019-01-02,20,7257,1,24899,1,8,1,1,30.47,77.1716,406,0,3.38,0,0,0,0,0,0,1,1
348,3175526,2019-01-02,21,7199,0,0,0,8,0,0,13.87,13.87,139,0,1.54,0,0,0,0,1,0,0,0
349,3194122,2019-01-02,13,7260,1,28757,1,8,1,1,8.84,8.84,100,0,0.98,0,0,0,0,0,0,0,0
351,3239013,2019-01-02,15,2401,1,24899,3,8,2,1,45.33,53.33,1410,1500,5.03,0,1,0,1,0,0,0,0
354,3352646,2019-01-02,14,9185,1,29982,1,8,1,1,23.56,23.56,227,0,2.62,1,0,0,0,0,0,0,0
358,3553861,2019-01-02,20,7413,1,24977,1,8,1,1,0,20.86,100,1000,0,0,0,0,0,0,0,0,0
361,3605403,2019-01-02,31,4109,0,0,0,8,0,0,7.48,7.48,75,0,0.83,0,0,0,0,0,0,0,0
362,3671860,2019-01-02,20,7138,2,24899,2,4,1,1,64.15,64.15,150,0,7.15,0,0,0,0,0,0,0,0
363,3757488,2019-01-02,27,1142,1,24758,1,8,1,1,74.14,74.14,714,0,8.22,1,1,0,0,0,0,0,1
364,3783911,2019-01-02,33,1147,1,28785,1,8,1,1,61.44,61.44,327,0,6.84,1,0,0,1,0,0,0,0
365,3783917,2019-01-02,22,4114,0,0,0,8,0,0,5.69,5.69,57,0,0.63,0,0,0,0,0,0,0,0
366,3818222,2019-01-02,19,7115,1,24899,1,2,1,1,0,15.497,100,0,0,0,0,0,0,0,0,0,0
367,3854623,2019-01-02,26,9109,1,28757,1,8,1,1,9.56,9.56,100,0,1.06,0,0,0,0,0,0,0,0
368,3875726,2019-01-02,32,1413,1,24899,1,8,2,1,14.38,29.9628,187,0,1.6,0,0,0,0,0,0,1,0
369,3883912,2019-01-02,16,7405,1,23805,1,8,2,1,47.79,64.08,501,0,5.32,0,0,0,0,0,0,0,0
371,3964152,2019-01-02,27,6161,1,24758,1,8,2,1,20.87,36.456,257,0,2.32,0,0,0,1,0,0,1,0
372,3974185,2019-01-02,33,7405,1,28757,1,2,1,1,12.17,22.17,100,1000,1.35,0,0,0,0,0,0,0,0
375,4184190,2019-01-02,39,1144,0,0,0,8,0,0,20.67,20.67,207,0,2.29,1,0,0,0,0,0,0,0
376,4230695,2019-01-02,15,7122,0,0,0,8,0,0,34.54,34.54,347,0,3.84,0,0,0,0,0,0,1,0
377,4233782,2019-01-02,23,3141,1,29976,1,8,1,1,29.86,29.86,237,0,3.32,0,1,0,0,0,0,0,0
378,4256064,2019-01-02,16,1422,1,24977,1,12,1,1,74.25,74.25,200,0,8.25,0,0,0,0,0,0,0,0
379,4277824,2019-01-02,20,7123,1,26818,1,8,1,1,85.27,95.27,657,1000,9.47,1,1,0,1,0,0,0,0
380,4300697,2019-01-02,14,7122,1,21676,1,8,1,1,7.96,17.96,50,1000,0.88,0,0,0,0,0,0,0,0
382,4337530,2019-01-02,21,7408,3,30076,2,8,3,1,56.09,56.09,526,0,6.24,1,0,0,1,1,0,0,1
384,4410498,2019-01-02,16,4109,1,24899,1,8,2,1,24.38,24.38,287,0,2.71,0,1,0,0,0,0,0,0
385,4526095,2019-01-02,27,4108,1,23805,1,2,2,1,27.8,27.8,150,0,3.08,0,0,0,0,0,0,0,0
388,4593061,2019-01-02,19,1409,3,30076,2,8,3,1,33.99,41.99,295,1500,3.78,1,1,0,0,0,0,0,1
389,4623636,2019-01-02,11,4108,1,24977,1,8,1,1,36.99,36.99,227,0,4.11,0,0,0,0,0,0,0,0
390,4627332,2019-01-02,27,7283,1,22374,1,8,2,1,119.11,119.11,873,0,13.22,0,0,0,1,0,0,0,0
393,4679477,2019-01-02,27,1415,1,23045,1,12,2,1,10.47,18.47,75,1500,1.16,0,0,0,0,0,0,0,0
395,4728760,2019-01-02,33,3002,0,0,0,8,0,0,15.5,15.5,0,0,1.72,0,0,0,0,0,0,0,0
399,4999570,2019-01-02,27,7257,1,28757,1,8,1,1,18.82,28.82,180,1000,2.09,0,1,0,0,0,0,0,0
400,5040406,2019-01-02,33,7312,1,23805,1,8,2,1,38.11,38.11,235,0,4.24,0,0,0,0,0,0,0,0
403,5173197,2019-01-02,32,3149,2,24899,2,8,2,1,47.88,47.88,272,0,5.34,0,0,0,0,0,0,0,0
404,5193809,2019-01-02,19,6107,1,22374,1,12,1,1,37.18,37.18,357,0,4.14,0,1,0,1,0,1,0,0
406,5236570,2019-01-02,25,6107,0,0,0,8,0,0,26.64,26.64,267,0,2.97,1,0,0,0,0,0,1,1
408,5515310,2019-01-02,33,7422,1,28785,1,6,1,1,11.06,11.06,100,0,1.23,0,0,0,0,0,0,0,0
411,5584180,2019-01-02,28,4109,0,0,0,8,0,0,23.86,23.86,237,0,2.67,1,0,0,1,0,0,0,0
414,5677934,2019-01-02,28,6111,1,24758,1,8,2,1,35.16,35.16,267,0,3.9,0,0,0,0,0,0,0,0
416,5794883,2019-01-02,26,7406,0,0,0,8,0,0,19.67,19.67,247,0,2.19,0,0,0,0,0,0,0,1
417,5835446,2019-01-02,28,7311,1,24758,1,8,2,1,37.46,45.46,392,1500,4.16,1,0,0,0,0,0,1,0
419,5883544,2019-01-02,19,7122,1,22374,1,8,1,1,35.05,56.0306,417,0,3.9,0,0,0,1,0,0,0,0
420,6011493,2019-01-02,18,5145,2,24899,2,2,1,1,12.61,12.61,150,0,1.4,0,0,0,0,0,0,0,0
421,6018528,2019-01-02,15,7112,1,27437,1,12,1,1,55.3,55.3,100,0,6.15,0,0,0,0,0,0,0,0
422,6113873,2019-01-02,32,3401,0,0,0,8,0,0,7.98,7.98,80,0,0.89,0,1,0,0,0,0,0,0
423,6127636,2019-01-02,17,7409,1,24758,1,8,2,1,89.16,89.16,676,0,9.91,0,0,0,0,0,0,0,0
428,6648963,2019-01-02,18,5145,2,24899,2,8,1,1,51.37,51.37,497,0,5.72,0,0,0,0,0,0,1,1
429,6675100,2019-01-02,13,7267,1,22374,1,8,1,1,26.54,56.54,266,3000,2.94,0,0,0,1,0,0,0,0
430,6689165,2019-01-02,27,7268,2,24899,2,8,2,1,36.69,36.69,225,0,4.07,1,0,0,0,0,0,0,0
431,6729204,2019-01-02,26,7424,1,28757,1,12,1,1,28.88,38.88,190,1000,3.21,0,1,0,0,0,0,0,0
433,6922914,2019-01-02,27,5103,1,23805,1,8,2,1,17.67,25.67,177,1500,1.96,0,0,0,0,0,0,0,0
434,6950097,2019-01-02,28,1405,1,29108,1,8,1,1,9.51,9.51,100,0,1.06,0,0,0,0,0,0,0,0
437,7099251,2019-01-02,28,7249,1,24899,1,2,2,1,0,28.727,0,3500,0,0,0,0,0,0,0,0,0
439,7144341,2019-01-02,27,7415,1,23805,1,12,2,1,27.44,27.44,150,0,3.04,0,0,0,0,0,0,0,0
440,7199228,2019-01-02,16,7415,1,24758,1,8,2,1,34.61,55.4986,330,0,3.83,0,0,0,0,0,0,1,0
445,7371615,2019-01-02,25,7122,1,30004,1,12,1,1,12.17,22.17,100,1000,1.35,0,0,0,0,0,0,0,0
447,7452918,2019-01-02,26,6107,2,24899,2,12,2,1,54.04,62.04,482,1500,6.01,1,0,0,1,0,0,0,0
448,7534141,2019-01-02,14,5104,1,24977,1,8,1,1,78.91,88.91,642,1000,8.76,0,0,0,1,0,0,0,0
450,7562844,2019-01-02,19,3142,1,24977,1,8,1,1,46.41,56.41,425,1000,5.17,1,1,0,1,0,0,0,1
459,7781184,2019-01-02,29,7122,1,23805,1,8,2,1,28.42,33.85,310,0,3.16,0,1,0,0,0,0,0,0
460,7866544,2019-01-02,29,3149,1,27411,1,8,1,1,31.59,31.59,290,0,3.52,0,0,0,0,0,0,0,1
461,7876733,2019-01-02,14,1422,1,23805,1,8,2,1,0,16,0,3000,0,0,0,0,0,0,0,0,0
463,8019450,2019-01-02,32,7115,1,23805,1,8,2,1,103.45,103.45,442,0,11.52,0,0,0,1,0,0,0,0
466,8166236,2019-01-02,22,7407,1,23805,1,2,1,1,0,20,0,2000,0,0,0,0,0,0,0,0,0
467,8168175,2019-01-02,27,2403,1,24899,1,8,2,1,23.04,23.04,150,0,2.56,0,0,0,0,0,0,0,0
469,8235320,2019-01-02,21,7422,1,23805,1,8,1,1,39.56,39.56,347,0,4.4,0,1,0,1,0,0,0,0
471,8298388,2019-01-02,29,2402,1,28785,1,8,1,1,21.96,21.96,222,0,2.45,0,0,0,0,0,0,0,0
474,8380176,2019-01-02,39,1409,0,0,0,8,0,0,10.99,10.99,110,0,1.22,0,0,0,0,0,0,0,1
475,8415313,2019-01-02,27,7289,1,23805,1,12,2,1,0,16,0,3000,0,0,0,0,0,0,0,0,0
476,8493077,2019-01-02,19,6161,1,24977,1,6,1,1,37.81,37.81,150,0,4.2,0,0,0,0,0,0,0,0
477,8544686,2019-01-02,34,7424,1,23045,1,8,2,1,0,8,0,1500,0,0,0,0,0,0,0,0,0
478,8644850,2019-01-02,16,7265,1,23805,1,8,2,1,29.05,29.05,317,0,3.23,0,0,0,1,0,0,0,0
482,8870147,2019-01-02,27,7123,0,0,0,8,0,0,11.68,11.68,117,0,1.3,0,0,0,0,0,0,0,0
487,9068560,2019-01-02,28,9406,1,27411,1,2,1,1,23.48,23.48,100,0,2.6,0,0,0,0,0,0,0,0
490,9186304,2019-01-02,25,9185,4,29982,1,12,1,1,80.28,80.28,655,0,8.93,0,0,0,1,0,0,0,1
492,9216075,2019-01-02,29,3140,0,0,0,8,0,0,0.49,0.49,5,0,0.05,0,0,0,0,0,0,0,0
500,99701,2019-01-03,27,1144,1,21676,1,2,1,1,0,10,0,1000,0,0,0,0,0,0,0,0,0
501,170724,2019-01-03,31,3103,0,0,0,8,0,0,19.15,19.15,192,0,2.12,1,1,0,1,0,0,0,0
502,174096,2019-01-03,26,7269,1,24899,1,12,2,1,82.25,82.25,681,0,9.15,1,0,0,1,0,0,0,0
503,189028,2019-01-03,25,7273,4,27411,1,12,1,1,19.46,29.46,200,2000,2.17,0,0,0,0,0,0,0,0
504,258284,2019-01-03,21,7290,1,21676,1,8,1,1,61.2,61.2,463,0,6.78,0,0,0,1,1,1,0,0
508,440023,2019-01-03,26,7402,1,27411,1,4,1,1,12.38,12.38,100,0,1.38,0,0,0,0,0,0,0,0
519,783482,2019-01-03,21,7406,1,24977,1,2,1,1,19.46,19.46,100,0,2.16,0,0,0,0,0,0,0,0
522,840918,2019-01-03,22,7241,1,21676,1,12,1,1,15.48,25.48,100,1000,1.72,0,0,0,0,0,0,0,0
524,876033,2019-01-03,28,7429,2,24899,2,4,2,1,13.26,21.26,150,1500,1.48,0,0,0,0,0,0,0,0
525,926781,2019-01-03,12,7411,1,22374,1,8,1,1,43.07,43.07,350,0,4.77,0,0,0,1,0,1,0,0
526,991640,2019-01-03,14,7115,0,0,0,8,0,0,10.38,10.38,104,0,1.16,0,0,0,0,1,0,0,1
527,1030895,2019-01-03,11,7411,2,24758,1,12,2,1,3.54,11.3161,100,0,0.39,0,0,0,0,0,0,0,0
528,1031167,2019-01-03,23,7428,0,0,0,8,0,0,29.35,29.35,292,0,3.27,0,0,0,1,0,0,0,0
529,1107305,2019-01-03,15,7415,1,24977,1,8,1,1,20.76,40.96,258,0,2.31,0,0,0,1,0,0,0,0
531,1194582,2019-01-03,20,7298,1,24977,1,8,1,1,25.17,25.17,175,0,2.79,0,0,0,1,0,1,0,0
532,1197919,2019-01-03,23,9181,1,29694,1,8,1,1,12.68,22.68,177,1000,1.41,0,0,0,0,0,0,0,0
533,1221434,2019-01-03,14,9177,0,0,0,8,0,0,22.86,22.86,227,0,2.55,1,0,0,1,0,0,0,0
534,1260480,2019-01-03,17,9185,1,29267,1,8,1,1,13.17,23.17,132,1000,1.46,0,0,0,0,0,0,0,0
537,1384086,2019-01-03,26,9408,1,27411,1,8,1,1,10.88,20.88,100,1000,1.21,0,0,0,0,0,0,0,0
540,1603042,2019-01-03,27,7408,3,30090,2,8,3,1,101.53,117.53,575,3000,11.3,0,0,0,0,0,0,0,0
541,1618118,2019-01-03,33,9185,1,28490,1,8,1,1,8.66,24.2268,187,0,0.96,0,0,0,0,0,0,1,0
542,1619265,2019-01-03,15,7264,1,24758,1,8,2,1,18.87,18.87,215,0,2.1,0,0,0,0,0,0,0,0
545,1689729,2019-01-03,26,4114,6,29825,1,8,4,4,0,20,0,2000,0,0,0,0,0,0,0,0,0
546,1793854,2019-01-03,15,7415,1,24899,1,8,2,1,84.19,84.19,629,0,9.35,0,0,0,1,0,0,0,0
547,1826581,2019-01-03,31,1146,0,0,0,8,0,0,23.85,23.85,237,0,2.66,1,1,0,1,0,0,0,0
548,1827844,2019-01-03,28,7405,1,29491,1,8,1,1,6.99,26.99,70,2000,0.78,0,0,0,0,0,0,0,0
551,1874671,2019-01-03,18,2401,1,27437,1,8,1,1,29.95,39.95,280,1000,3.33,1,0,0,1,0,0,0,0
554,2126952,2019-01-03,33,7259,1,24899,1,8,2,1,39.25,47.25,1410,1500,4.35,0,1,0,1,0,0,0,0
558,2222180,2019-01-03,27,7429,1,28757,1,6,1,1,12.38,12.38,100,0,1.38,0,0,0,0,0,0,0,0
562,2308768,2019-01-03,34,4114,1,29208,1,8,1,1,44.52,54.52,407,1000,4.96,1,1,0,1,0,0,0,0
566,2508101,2019-01-03,15,7273,1,23805,1,8,2,1,48.5,48.5,427,0,5.39,1,0,0,0,0,0,0,0
567,2531640,2019-01-03,19,1409,1,28757,1,8,1,1,38.58,48.58,100,1000,4.29,0,0,0,0,0,0,0,0
568,2553920,2019-01-03,31,3132,1,28785,1,8,1,1,23.35,23.35,217,0,2.6,0,0,0,0,0,0,0,0
569,2557937,2019-01-03,11,4108,1,28785,1,2,1,1,11.3,11.3,100,0,1.26,0,0,0,0,0,0,0,0
570,2578122,2019-01-03,26,7138,1,24977,1,8,1,1,34.6,34.6,345,0,3.82,0,0,0,1,0,1,0,0
571,2610596,2019-01-03,14,9401,1,28887,1,8,1,1,0,10,0,1000,0,0,0,0,0,0,0,0,0
575,2801760,2019-01-03,15,7286,1,24977,1,8,1,1,15.45,36.4468,225,0,1.71,1,0,0,0,0,0,0,0
576,2815676,2019-01-03,27,1144,1,21676,1,12,1,1,39.51,39.51,150,0,4.4,0,0,0,0,0,0,0,0
577,2857295,2019-01-03,20,4108,1,24899,1,2,1,1,12.16,12.16,100,0,1.35,0,0,0,0,0,0,0,0
578,2875793,2019-01-03,15,4109,1,21676,1,2,1,1,19.26,19.26,200,0,2.13,0,0,0,0,0,0,0,0
579,2895321,2019-01-03,15,7283,1,23805,1,8,1,1,20.17,40.17,180,2000,2.24,1,0,0,1,0,0,0,0
581,2927879,2019-01-03,29,7285,1,24977,1,8,1,1,32.66,52.66,377,2000,3.62,0,0,0,1,0,1,0,1
586,3110644,2019-01-03,17,7411,1,28785,1,8,1,1,65.64,71.07,420,0,7.29,1,0,0,0,0,0,0,0
588,3153897,2019-01-03,20,7408,1,24977,1,8,1,1,107.67,107.67,350,0,11.93,1,0,0,0,0,0,0,0
589,3157897,2019-01-03,15,7400,1,22374,1,8,1,1,7.96,7.96,50,0,0.88,0,0,0,0,0,0,0,0
590,3175526,2019-01-03,19,7293,1,24977,1,2,1,1,33.61,33.61,200,0,3.74,0,0,0,0,0,0,0,0
593,3194122,2019-01-03,13,7130,1,24977,1,8,1,1,0,30,0,3000,0,0,0,0,0,0,0,0,0
594,3209416,2019-01-03,9,7424,1,24977,1,8,1,1,19.84,30.7,286,0,2.21,0,0,0,0,0,0,0,0
597,3251541,2019-01-03,22,7266,1,24758,1,8,1,1,16.82,16.82,100,0,1.86,0,0,0,0,0,0,0,0
598,3252674,2019-01-03,34,7269,0,0,0,8,0,0,24.65,24.65,247,0,2.73,0,0,0,0,0,0,0,1
600,3290146,2019-01-03,26,1413,1,27411,1,8,1,1,20,20,100,0,2.22,0,0,0,0,0,0,0,0
601,3330095,2019-01-03,17,7406,1,21676,1,8,2,1,14.42,35.4192,215,0,1.58,0,1,0,1,0,0,0,0
602,3376947,2019-01-03,19,7402,1,27411,1,8,1,1,4.49,14.49,45,1000,0.5,0,0,0,0,0,0,0,1
606,3431677,2019-01-03,28,7312,0,0,0,8,0,0,6.99,6.99,70,0,0.78,0,0,0,0,0,0,0,1
607,3442708,2019-01-03,26,7413,1,27437,1,8,1,1,2.47,22.47,25,2000,0.27,0,1,0,0,0,0,0,0
609,3507120,2019-01-03,21,7123,1,27411,1,2,1,1,8.84,8.84,100,0,0.98,0,0,0,0,0,0,0,0
610,3524862,2019-01-03,27,7273,1,28757,1,2,1,1,0,10,0,1000,0,0,0,0,0,0,0,0,0
611,3533309,2019-01-03,27,7260,1,24977,1,8,1,1,23.39,54.3218,385,1000,2.6,0,1,0,0,0,0,1,0
612,3584781,2019-01-03,15,7411,1,23805,1,8,1,1,0,15.5522,100,0,0,0,0,0,0,0,0,0,0
614,3634228,2019-01-03,32,7422,1,24977,1,8,1,1,44.98,44.98,327,0,5.01,1,0,0,1,0,0,0,0
615,3701081,2019-01-03,32,1157,1,28757,1,12,1,1,55.95,55.95,100,0,6.2,0,0,0,0,0,0,0,0
616,3723729,2019-01-03,29,2111,1,24899,1,8,2,1,37.98,45.98,377,1500,4.22,1,1,0,0,0,0,0,0
617,3728435,2019-01-03,23,3401,0,0,0,8,0,0,47.96,47.96,481,0,5.31,0,0,0,1,0,0,0,0
618,3887021,2019-01-03,27,1147,1,27437,1,6,1,1,38.58,38.58,100,0,4.29,0,0,0,0,0,0,0,0
621,4070652,2019-01-03,15,7260,2,24899,3,8,2,1,95.37,95.37,560,0,10.61,0,0,0,0,0,0,0,0
622,4091953,2019-01-03,23,7286,1,27098,1,8,1,1,25.46,36.32,349,0,2.84,0,0,0,0,0,0,0,0
623,4165787,2019-01-03,31,3144,1,23805,1,8,2,1,36.12,36.12,402,0,4.01,0,0,0,0,0,0,0,0
624,4184123,2019-01-03,33,9177,1,29267,1,8,2,1,41.7,72.8228,414,0,4.64,1,1,0,0,0,0,1,0
626,4219403,2019-01-03,21,9408,1,26550,1,8,1,1,54.14,64.14,1400,1000,6.01,0,0,0,1,0,0,0,0
627,4280045,2019-01-03,34,1129,1,27098,1,8,1,1,48.71,48.71,464,0,5.39,1,0,0,1,0,0,0,0
628,4303014,2019-01-03,32,7256,1,27098,1,8,1,1,27.9,27.9,280,0,3.1,1,0,0,1,0,0,0,0
629,4311232,2019-01-03,29,3101,1,24977,1,8,1,1,44.24,65.1,541,1000,4.93,1,1,0,0,0,0,0,1
630,4479051,2019-01-03,26,3401,0,0,0,8,0,0,9.48,9.48,95,0,1.05,0,0,0,1,0,0,0,0
631,4485379,2019-01-03,16,7312,1,24758,1,8,2,1,28.32,54.6882,378,0,3.14,0,0,0,0,0,0,1,0
634,4785923,2019-01-03,20,9186,1,28887,1,8,1,1,17.54,17.54,180,0,1.95,0,1,0,0,0,0,0,0
636,4898760,2019-01-03,20,3140,1,24899,1,8,1,1,10.24,20.24,100,1000,1.14,0,0,0,0,0,0,0,0
639,5017609,2019-01-03,26,5104,1,29976,1,2,1,1,0,28,0,2500,0,0,0,0,0,0,0,0,0
641,5152688,2019-01-03,21,9188,1,26550,1,8,1,1,36.01,36.01,337,0,4.02,1,1,0,1,0,0,0,0
645,5196892,2019-01-03,21,6111,1,24758,1,2,1,1,27.39,27.39,200,0,3.03,0,0,0,0,0,0,0,0
646,5312647,2019-01-03,27,7256,1,24977,1,8,1,1,64.66,94.66,644,3000,7.2,1,1,0,1,0,1,0,0
647,5393835,2019-01-03,28,1408,1,24758,1,8,1,1,25.78,78.62,459,0,2.88,0,0,0,0,0,0,1,0
648,5415623,2019-01-03,26,5145,1,24977,1,2,1,1,10.65,20.65,100,1000,1.18,0,0,0,0,0,0,0,0
649,5503229,2019-01-03,22,3401,1,27098,1,8,1,1,19.02,19.02,100,0,2.12,0,0,0,0,0,0,0,0
656,5763210,2019-01-03,28,7430,1,24977,1,8,1,1,5.75,5.75,50,0,0.64,0,0,0,0,0,0,0,0
657,5795392,2019-01-03,20,8126,1,23805,1,8,1,1,39.13,39.13,392,0,4.36,0,0,0,1,0,0,0,0
658,5811924,2019-01-03,29,7405,1,23805,1,8,1,1,56.68,56.68,280,0,6.29,1,0,0,1,0,0,0,0
659,5816578,2019-01-03,29,9407,1,28785,1,8,1,1,8.66,24.2318,187,0,0.96,0,0,0,0,0,0,1,0
660,5852407,2019-01-03,28,7115,1,24758,1,6,2,1,29.64,29.64,300,0,3.3,0,0,0,0,0,0,0,0
661,5862557,2019-01-03,34,7291,1,24899,1,8,2,1,11.95,19.95,150,1500,1.33,0,0,0,0,0,0,0,0
663,5887263,2019-01-03,33,1142,2,24899,3,8,2,1,53.21,61.21,462,1500,5.9,0,0,0,1,0,0,0,0
666,6002560,2019-01-03,21,9185,1,26550,1,8,1,1,52.61,52.61,407,0,5.86,1,0,0,1,0,0,0,1
667,6018528,2019-01-03,25,7422,0,0,0,8,0,0,11.98,11.98,120,0,1.33,0,0,0,1,0,0,0,0
668,6038183,2019-01-03,14,5130,1,28757,1,2,1,1,0,10,0,1000,0,0,0,0,0,0,0,0,0
669,6211433,2019-01-03,20,7263,2,24899,2,8,1,1,66.61,66.61,432,0,7.41,1,1,0,0,0,0,0,0
673,6375777,2019-01-03,27,7422,3,30090,2,2,3,1,31.84,31.84,150,0,3.54,0,0,0,0,0,0,0,0
676,6508710,2019-01-03,33,3132,1,24899,1,2,1,1,23.34,23.34,100,0,2.6,0,0,0,0,0,0,0,0
677,6529863,2019-01-03,28,4113,0,0,0,8,0,0,31.83,31.83,317,0,3.55,0,1,0,1,0,0,0,0
678,6533468,2019-01-03,26,1405,0,0,0,8,0,0,22.84,22.84,228,0,2.54,1,1,0,0,0,0,1,0
681,6574817,2019-01-03,18,7199,1,29108,1,6,1,1,8.84,8.84,100,0,0.98,0,0,0,0,0,0,0,0
684,6630917,2019-01-03,17,7408,1,28785,1,8,1,1,35.03,35.03,327,0,3.9,1,0,0,1,0,0,0,0
685,6689165,2019-01-03,28,7268,1,23805,1,2,2,1,25.66,25.66,150,0,2.86,0,0,0,0,0,0,0,0
688,6755775,2019-01-03,31,5130,0,0,0,8,0,0,3.99,3.99,40,0,0.44,0,0,0,0,0,0,0,0
690,6836297,2019-01-03,20,7274,1,24977,1,8,1,1,17.47,17.47,100,0,1.94,0,0,0,0,0,0,0,0
692,6922064,2019-01-03,27,9172,1,30102,1,2,1,1,10.88,20.88,100,1000,1.21,0,0,0,0,0,0,0,0
695,7074824,2019-01-03,12,9172,1,30041,1,8,1,1,7.82,7.82,100,0,0.87,0,0,0,0,0,0,0,0
696,7091990,2019-01-03,19,7400,1,27411,1,8,1,1,7.49,17.49,75,1000,0.83,1,0,0,0,0,0,0,0
702,7389806,2019-01-03,33,7290,1,29208,1,4,1,1,33.18,33.18,100,0,3.69,0,0,0,0,0,0,0,0
703,7392951,2019-01-03,27,7122,1,30004,1,8,1,1,24.34,35.2,200,0,2.7,0,0,0,0,0,0,0,0
706,7436867,2019-01-03,21,4403,1,29976,1,8,1,1,25.08,25.08,232,0,2.78,1,0,0,0,0,0,0,0
711,7781947,2019-01-03,26,3142,0,0,0,8,0,0,22.86,22.86,227,0,2.55,1,0,0,1,0,0,0,0
713,7976325,2019-01-03,31,8126,1,24899,1,8,2,1,36.12,44.12,377,1500,4.02,1,0,0,1,0,0,0,0
715,7982028,2019-01-03,15,2402,1,28793,1,8,2,1,35.29,35.29,350,0,3.93,0,1,0,0,0,0,0,0
716,7983839,2019-01-03,33,7420,1,30004,1,6,1,1,0,20,0,2000,0,0,0,0,0,0,0,0,0
717,8022951,2019-01-03,25,7130,1,30004,1,8,1,1,0,10,0,1000,0,0,0,0,0,0,0,0,0
718,8036986,2019-01-03,33,7240,1,29208,1,12,1,1,19.02,19.02,100,0,2.12,0,0,0,0,0,0,0,0
719,8078966,2019-01-03,30,2401,0,0,0,8,0,0,12.48,12.48,125,0,1.38,1,0,0,1,0,0,0,0
721,8132728,2019-01-03,20,9408,1,21676,1,8,1,1,0,10,0,1000,0,0,0,0,0,0,0,0,0
722,8181091,2019-01-03,33,9177,1,24899,1,8,2,1,39.16,39.16,422,0,4.36,0,0,0,0,0,0,0,0
723,8197393,2019-01-03,13,6107,2,24899,2,8,2,1,14.57,14.57,150,0,1.62,0,0,0,0,0,0,0,0
728,8346602,2019-01-03,29,9109,1,30004,1,2,1,1,0,20,0,2000,0,0,0,0,0,0,0,0,0
729,8357971,2019-01-03,14,7268,1,21676,1,8,1,1,46.89,46.89,425,0,5.21,1,1,0,1,0,1,0,0
731,8399055,2019-01-03,29,7400,1,23805,1,12,2,1,59.97,59.97,452,0,6.67,0,0,0,1,0,0,0,0
736,8682670,2019-01-03,10,9408,1,24977,1,8,1,1,39.96,39.96,350,0,4.42,0,0,0,1,0,1,0,0
738,8721790,2019-01-03,26,2112,1,30004,1,12,1,1,0,10,0,1000,0,0,0,0,0,0,0,0,0
743,8786425,2019-01-03,34,7402,3,30090,2,8,3,1,50.61,50.61,285,0,5.63,1,1,0,1,0,0,0,0
747,8908308,2019-01-03,15,7283,1,24899,1,8,2,1,59.31,59.31,420,0,6.59,0,0,0,1,0,1,0,0
